,id,date,activity_mean,circumplex.arousal_mean,circumplex.valence_mean,mood_mean,appCat.builtin_sum,appCat.communication_sum,appCat.entertainment_sum,appCat.finance_sum,appCat.game_sum,appCat.office_sum,appCat.other_sum,appCat.social_sum,appCat.travel_sum,appCat.unknown_sum,appCat.utilities_sum,appCat.weather_sum,call_sum,screen_sum,sms_sum,day,weekDay,activity_mean_time_1,circumplex.arousal_mean_time_1,circumplex.valence_mean_time_1,appCat.builtin_sum_time_1,appCat.communication_sum_time_1,appCat.entertainment_sum_time_1,appCat.finance_sum_time_1,appCat.game_sum_time_1,appCat.other_sum_time_1,appCat.social_sum_time_1,appCat.travel_sum_time_1,appCat.unknown_sum_time_1,appCat.utilities_sum_time_1,appCat.weather_sum_time_1,call_sum_time_1,screen_sum_time_1,sms_sum_time_1,activity_mean_time_2,circumplex.arousal_mean_time_2,circumplex.valence_mean_time_2,mood_mean_time_2,appCat.builtin_sum_time_2,appCat.communication_sum_time_2,appCat.entertainment_sum_time_2,appCat.finance_sum_time_2,appCat.game_sum_time_2,appCat.office_sum_time_2,appCat.other_sum_time_2,appCat.social_sum_time_2,appCat.travel_sum_time_2,appCat.unknown_sum_time_2,appCat.utilities_sum_time_2,appCat.weather_sum_time_2,call_sum_time_2,screen_sum_time_2,sms_sum_time_2,activity_mean_time_3,circumplex.arousal_mean_time_3,circumplex.valence_mean_time_3,mood_mean_time_3,appCat.builtin_sum_time_3,appCat.communication_sum_time_3,appCat.entertainment_sum_time_3,appCat.finance_sum_time_3,appCat.game_sum_time_3,appCat.office_sum_time_3,appCat.other_sum_time_3,appCat.social_sum_time_3,appCat.travel_sum_time_3,appCat.unknown_sum_time_3,appCat.utilities_sum_time_3,appCat.weather_sum_time_3,call_sum_time_3,screen_sum_time_3,sms_sum_time_3,activity_mean_time_4,circumplex.arousal_mean_time_4,circumplex.valence_mean_time_4,mood_mean_time_4,appCat.builtin_sum_time_4,appCat.communication_sum_time_4,appCat.entertainment_sum_time_4,appCat.finance_sum_time_4,appCat.game_sum_time_4,appCat.office_sum_time_4,appCat.other_sum_time_4,appCat.social_sum_time_4,appCat.travel_sum_time_4,appCat.unknown_sum_time_4,appCat.utilities_sum_time_4,appCat.weather_sum_time_4,call_sum_time_4,screen_sum_time_4,sms_sum_time_4,activity_mean_time_5,circumplex.arousal_mean_time_5,circumplex.valence_mean_time_5,mood_mean_time_5,appCat.builtin_sum_time_5,appCat.communication_sum_time_5,appCat.entertainment_sum_time_5,appCat.finance_sum_time_5,appCat.game_sum_time_5,appCat.office_sum_time_5,appCat.other_sum_time_5,appCat.social_sum_time_5,appCat.travel_sum_time_5,appCat.unknown_sum_time_5,appCat.utilities_sum_time_5,appCat.weather_sum_time_5,call_sum_time_5,screen_sum_time_5,sms_sum_time_5,lastTimeSeenMood_1,lastTimeSeenMood_2,lastTimeSeenMood_3,numberOfTimesSeenMood5Days_3,lastTimeSeenMood_4,numberOfTimesSeenMood5Days_4,lastTimeSeenMood_5,numberOfTimesSeenMood5Days_5,lastTimeSeenMood_6,numberOfTimesSeenMood5Days_6,lastTimeSeenMood_7,numberOfTimesSeenMood5Days_7,lastTimeSeenMood_8,numberOfTimesSeenMood5Days_8,lastTimeSeenMood_9,numberOfTimesSeenMood5Days_9,mood_mean_TARGET,AS14.01,AS14.02,AS14.03,AS14.05,AS14.06,AS14.07,AS14.08,AS14.09,AS14.12,AS14.13,AS14.14,AS14.15,AS14.16,AS14.17,AS14.19,AS14.20,AS14.23,AS14.24,AS14.25,AS14.26,AS14.27,AS14.28,AS14.29,AS14.30,AS14.31,AS14.32,AS14.33,day__0.0,day__0.16666666666666666,day__0.3333333333333333,day__0.5,day__0.6666666666666666,day__0.8333333333333334,day__1.0
563,AS14.23,23-04-14,0.418942628,0.5,0.692307692,7,0.070980873,0.136234239,0.013502666,0,0.022117502,0.051666253,0.161073714,0,0.000475251,0.310784474,0,0,0.064516129,0.272946258,0,0.580357143,0.333333333,0.418942628,0.5,0.692307692,0.070980873,0.136234239,0.013502666,0,0.022117502,0.161073714,0,0.000475251,0.310784474,0,0,0.064516129,0.272946258,0,0.644281268,0.6,0.607142857,0.512690355,0.158226427,0.34278097,0.028848761,0,0.0209495,0.102505482,0.155301136,0.001145586,0.011453308,0.284406965,0.003239593,0,0.102040816,0.63365341,0,0.759478008,0.565517241,0.701298701,0.562913907,0.156386512,0.433934458,0.042111108,0,0.020068278,0.100121081,0.174517904,0.002554643,0.011453308,0.263246829,0.002544899,0,0.092592593,0.542540841,0,0.84494559,0.577586207,0.684210526,0.581705151,0.168081941,0.38565324,0.066273679,0,0.023421183,0.098367542,0.165753602,0.022175475,0.01107472,0.256252012,0.003506138,0,0.103448276,0.544580853,0,0.850764708,0.568062827,0.694397284,0.591317365,0.170537689,0.374751023,0.062599116,0,0.024751278,0.095643424,0.159609254,0.019554464,0.009679534,0.302552779,0.007011618,0,0.092307692,0.515598821,0,0.51,0.51,0.514851485,0,0.52,0,0.186046512,0.181818182,0.012820513,0.121212121,0,0.577777778,0.658227848,0,0.514851485,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
564,AS14.26,24-04-14,0.135775781,0.5,0.261538462,5.8,0.181123854,0.17771961,0.001849453,0,0,0,0.009148833,0.081622373,0,0.108718728,0,0.101537866,0.064516129,0.205891045,0,0.589285714,0.5,0.135775781,0.5,0.261538462,0.181123854,0.17771961,0.001849453,0,0,0.009148833,0.081622373,0,0.108718728,0,0.101537866,0.064516129,0.205891045,0,0.176377231,0.6,0.321428571,0.390862944,0.214100784,0.15433508,0.00191326,0,0,0,0.018765912,0.197822528,0,0.099085457,0,0.12952904,0.06122449,0.295618521,0.041666667,0.203959302,0.65862069,0.493506494,0.486754967,0.363361745,0.192284624,0.00184731,0,0,0,0.025098081,0.27251144,0,0.091436132,0,0.134445911,0.055555556,0.313518922,0.033333333,0.198493831,0.594827586,0.390977444,0.448490231,0.338419361,0.189150356,0.005880039,0,0,0,0.02304291,0.42138646,0,0.084970238,0.005059896,0.118965237,0.051724138,0.3651237,0.025641026,0.178785604,0.630890052,0.429541596,0.490269461,0.34372439,0.184162975,0.006874109,0,0,0,0.026952386,0.537460462,0,0.083020648,0.010097927,0.106777802,0.046153846,0.407593185,0.02173913,0.63,0.63,0.633663366,0,0.64,0,0,0.090909091,0.012820513,0.545454545,0.036363636,0.2,0.050632911,0.357142857,0.633663366,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
565,AS14.33,24-04-14,0.23715928,0.4375,0.692307692,7,0.074806944,0.12158041,0.021574424,0,0,0,0.015580903,0.122617377,0.004807683,0,0.040302955,0,0.161290323,0.240408622,0.176470588,0.589285714,0.5,0.23715928,0.4375,0.692307692,0.074806944,0.12158041,0.021574424,0,0,0.015580903,0.122617377,0.004807683,0,0.040302955,0,0.161290323,0.240408622,0.176470588,0.144790151,0.507142857,0.428571429,0.411167513,0.094210034,0.083983594,0.04887786,0,0,0,0.025113984,0.280828375,0.004423039,0,0.035660215,0,0.12244898,0.327273922,0.125,0.165593624,0.477586207,0.415584416,0.430463576,0.180976023,0.101681777,0.075341139,0,0,0,0.036420954,0.530905977,0.008996442,0,0.055762722,0,0.240740741,0.522453562,0.1,0.141611775,0.461206897,0.390977444,0.445825933,0.172771667,0.105259768,0.090488655,0,0,0,0.033645484,0.83025143,0.008953676,0,0.042408897,0,0.224137931,0.574527896,0.076923077,0.130761979,0.462041885,0.44991511,0.461077844,0.185450776,0.121759517,0.116898422,0,0,0,0.035974029,0.948680583,0.007825697,0,0.042081548,0,0.2,0.637749954,0.065217391,0.63,0.63,0.633663366,0,0.64,0,0.011627907,0.090909091,0.025641026,0.03030303,0,0.155555556,0.810126582,0,0.633663366,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
566,AS14.01,24-04-14,0.089907503,0.4,0.692307692,7.6,0.036362352,0.46779528,0.124242281,0.158910275,0,0,0.007365799,0.089399074,0.004852431,0,0.317234564,0,0.032258065,0.610054523,0,0.589285714,0.5,0.089907503,0.4,0.692307692,0.036362352,0.46779528,0.124242281,0.158910275,2.19E-18,0.007365799,0.089399074,0.004852431,0,0.317234564,0,0.032258065,0.610054523,0,0.098800913,0.542857143,0.714285714,0.715736041,0.063031809,0.559465931,0.118694587,0.095358475,2.07E-18,4.10E-19,0.013745187,0.106639235,0.004464206,0,0.377472169,0,0.040816327,0.771844713,0,0.137447153,0.586206897,0.779220779,0.708609272,0.113563187,0.741947328,0.140822963,0.096331575,1.98E-18,4.00E-19,0.023358087,0.152187181,0.004464206,0,0.426825071,0,0.074074074,0.756030516,0,0.154298001,0.530172414,0.751879699,0.690941385,0.172059622,0.612224865,0.131329593,0.097873513,1.72E-18,3.93E-19,0.023694839,0.166125206,0.01007492,0,0.365496505,0,0.103448276,0.696505803,0,0.160617832,0.505235602,0.730050934,0.660928144,0.189462749,0.633129421,0.13888662,0.096038627,1.30E-18,3.82E-19,0.024415431,0.211189139,0.008805688,5.73E-18,0.383922547,0,0.123076923,0.718744387,0.043478261,0.6,0.6,0.603960396,0,0.61,0,0.709302326,0,0.076923077,0.606060606,0,0.333333333,0.139240506,0.142857143,0.603960396,0,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
567,AS14.25,24-04-14,0.151480638,0.2,0.384615385,6,0.060051815,0.360520657,0,0,0.009668299,0,0.028303647,0.022108359,0.059645533,0,0,0.112545205,0.225806452,0.273521193,0,0.589285714,0.5,0.151480638,0.2,0.384615385,0.060051815,0.360520657,5.93E-19,0,0.009668299,0.028303647,0.022108359,0.059645533,0,0,0.112545205,0.225806452,0.273521193,0,0.164893673,0.328571429,0.357142857,0.441624365,0.103535472,0.370229874,5.26E-19,0,0.009157727,0.001808045,0.048841263,0.080830066,0.054873519,0,0,0.131997581,0.224489796,0.390583882,0.166666667,0.210666854,0.436206897,0.519480519,0.586092715,0.225513397,0.446393172,5.08E-19,0,0.010034069,0.004323499,0.083575098,0.089085551,0.058820779,0,0,0.121710963,0.37037037,0.435581708,0.133333333,0.201601606,0.392241379,0.503759398,0.581705151,0.240141327,0.412387153,4.67E-19,0,0.032612802,0.004247776,0.082669711,0.185828503,0.116774595,0,0,0.217808904,0.448275862,0.490564884,0.358974359,0.17905913,0.39921466,0.429541596,0.548652695,0.270188582,0.437237675,4.41E-19,0,0.027963019,0.004130142,0.085907688,0.170945362,0.104803914,0,0,0.296328531,0.446153846,0.508068085,0.304347826,0.6,0.6,0.603960396,0,0.61,0,0.709302326,0,0,0.272727273,0.054545455,0.133333333,0.025316456,0.142857143,0.603960396,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
568,AS14.14,24-04-14,0.114286892,0.583333333,0.692307692,7.333333333,0.009507196,0.003651282,0,0,0,0.00097416,0.007674658,0,0.008936762,0,0,0,0,0.017131013,0,0.589285714,0.5,0.114286892,0.583333333,0.692307692,0.009507196,0.003651282,0,4.30E-17,0,0.007674658,0,0.008936762,0,0,0,0,0.017131013,0,0.111530798,0.476190476,0.595238095,0.627749577,0.02186048,0.003798746,1.14E-18,4.76E-17,0,0.000934979,0.014729508,0.000470719,0.012358988,0,0,0,0,0.026929699,0,0.085171685,0.475862069,0.640692641,0.624724062,0.06234976,0.006651426,7.87E-18,4.11E-17,0,0.00091323,0.020720913,0.006994855,0.012358988,0,0,0,0.018518519,0.029097638,0.033333333,0.084418266,0.481321839,0.631578947,0.591474245,0.093965232,0.011317231,4.75E-18,0,0,0.000897236,0.018802825,0.007584083,0.011950463,0,0,0,0.034482759,0.032400951,0.025641026,0.073409654,0.401832461,0.595925297,0.588323353,0.102246334,0.013755404,9.18E-18,0,0.00890236,0.000872388,0.021846806,0.006687689,0.010444951,0,0,0,0.030769231,0.038747104,0.043478261,0.6,0.6,0.603960396,0,0.61,0,0.348837209,0.181818182,0.064102564,0.454545455,0,0.355555556,0.189873418,0.142857143,0.603960396,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
569,AS14.06,24-04-14,0.416324158,0.4375,0.615384615,7.75,0.026480266,0.193174887,0.029825967,0,0,0.000120662,0.028466035,0.031864815,0.019725703,0,0,0.041197808,0.161290323,0.198503043,0.176470588,0.589285714,0.5,0.416324158,0.4375,0.615384615,0.026480266,0.193174887,0.029825967,0,0,0.028466035,0.031864815,0.019725703,0,0,0.041197808,0.161290323,0.198503043,0.176470588,0.376729248,0.535714286,0.633928571,0.670050761,0.034549588,0.285743619,0.08288092,0,0,0.003082405,0.048403006,0.116322934,0.03488158,0,0,0.109157686,0.183673469,0.357080318,0.125,0.374111094,0.518965517,0.668831169,0.625827815,0.072326064,0.423439528,0.177247898,0,1.59E-17,0.004249056,0.056779156,0.163085325,0.055024757,0,0,0.100650989,0.277777778,0.464563937,0.133333333,0.314143053,0.512931034,0.610902256,0.592362345,0.064625,0.384436978,0.216731739,0,0,0.004174637,0.04786784,0.237779439,0.065271753,0,0,0.089061606,0.275862069,0.487609211,0.102564103,0.273131223,0.556282723,0.607809847,0.620508982,0.066360941,0.366987219,0.229857499,0,2.98E-18,0.004059028,0.047582788,0.295435564,0.057048859,0,0,0.079937659,0.246153846,0.499346659,0.086956522,0.59,0.59,0.594059406,0,0.6,0,0.697674419,0,0.025641026,0.242424242,0,0.466666667,0.050632911,0.214285714,0.594059406,0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
570,AS14.19,24-04-14,0.186520421,0.35,0.630769231,6.6,0.009481306,0.115504126,0,0,0,0,0.043387931,0,0,0,0,0,0.161290323,0.081913418,0,0.589285714,0.5,0.186520421,0.35,0.630769231,0.009481306,0.115504126,0,0,0,0.043387931,3.21E-17,0,0,0,0,0.161290323,0.081913418,0,0.220517197,0.342857143,0.678571429,0.45177665,0.017963163,0.186078813,0,0,0,0,0.045221851,0.006406943,0,0,0,0,0.183673469,0.127863998,0.041666667,0.257149898,0.482758621,0.779220779,0.496688742,0.032099002,0.259776734,0,0,0,0,0.050165581,0.007174618,0,0,0,0,0.296296296,0.158852287,0.033333333,0.258205437,0.448275862,0.751879699,0.456483126,0.03816906,0.222736772,0,0,0,0,0.041548611,0.993214501,0,0,0,0,0.379310345,0.15793592,0.025641026,0.258572438,0.465968586,0.775891341,0.479041916,0.056911602,0.211230958,0,0,0,0,0.040870038,0.878025918,0,4.78E-19,0,0,0.4,0.161201014,0.02173913,0.61,0.61,0.613861386,0,0.34,0.5,0.348837209,0.090909091,0,0.606060606,0.072727273,0.266666667,0.240506329,0.071428571,0.613861386,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
571,AS14.27,24-04-14,0.154093528,0.65,0.569230769,7.6,0.032974235,0.084873561,0,0,0.009240645,0,0.019778991,0.021354272,0.030742172,0,0,0,0.193548387,0.109476204,0,0.589285714,0.5,0.154093528,0.65,0.569230769,0.032974235,0.084873561,0,0,0.009240645,0.019778991,0.021354272,0.030742172,0,0,0,0.193548387,0.109476204,0,0.161755341,0.657142857,0.607142857,0.756345178,0.043805104,0.089743442,0,0,0.028367424,0,0.02756508,0.048211827,0.035271012,0,0,0,0.142857143,0.145249622,0,0.186078144,0.544827586,0.675324675,0.761589404,0.062506196,0.110082606,0,0,0.056852812,0,0.036064019,0.07230578,0.131690847,0,0,0,0.240740741,0.167424889,0.166666667,0.177051169,0.517241379,0.571428571,0.690941385,0.068081163,0.116512304,0,0,0.063642118,0,0.03258519,0.099934103,0.144348259,0,0,0.207116983,0.24137931,0.187986769,0.153846154,0.226054046,0.481675393,0.551782683,0.658682635,0.753053268,0.147104532,0,0,0.059210225,0,0.03642399,0.120615392,0.126163356,0,2.98E-19,0.185898812,0.261538462,0.227864429,0.130434783,0.58,0.58,0.584158416,0,0.59,0,0.151162791,0.090909091,0.038461538,0.03030303,0,0.377777778,0.012658228,0.214285714,0.584158416,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
572,AS14.31,24-04-14,0.250219029,0.5625,0.615384615,6.5,0.035776446,0.154664454,0.004445366,0.024299374,0,0.000120422,0.009988912,0.000666934,0.018078868,0,0.248054372,0,0.032258065,0.15745488,0,0.589285714,0.5,0.250219029,0.5625,0.615384615,0.035776446,0.154664454,0.004445366,0.024299374,0,0.009988912,0.000666934,0.018078868,0,0.248054372,0,0.032258065,0.15745488,0,0.288571243,0.721428571,0.669642857,0.543147208,0.089571391,0.190547424,0.005293109,0.116482325,0,0.013372044,0.020190156,0.001895579,0.016632446,0,0.633227189,0,0.040816327,0.258647288,0,0.310133564,0.694827586,0.746753247,0.569536424,0.115116478,0.215104214,0.011766064,0.100688607,0,0.013289365,0.075970736,0.012886491,0.016632446,0,0.867778241,0,0.037037037,0.317877986,0.133333333,0.291233151,0.659482759,0.656015038,0.515097691,0.197617995,0.21683869,0.028635549,0.115214714,0,0.020410053,0.094581838,0.019012684,0.016082663,0,0.671324127,0,0.051724138,0.384451662,0.153846154,0.417992219,0.736910995,0.730050934,0.546407186,0.237911899,0.244547746,0.029440537,0.109190694,0,0.022280109,0.088733175,0.020988038,0.024594332,0,0.711122511,0,0.046153846,0.4087268,0.130434783,0.56,0.56,0.564356436,0,0.57,0,0.662790698,0,0,0.333333333,0.018181818,0.244444444,0.050632911,0.071428571,0.564356436,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
573,AS14.17,24-04-14,0.193965839,0.75,0.692307692,7.2,0.375026166,0.09853341,0.03633666,0,0.19719986,0,0.009350203,0.066662453,0.027420442,0,0,0,0.032258065,0.230231517,0,0.589285714,0.5,0.193965839,0.75,0.692307692,0.375026166,0.09853341,0.03633666,0,0.19719986,0.009350203,0.066662453,0.027420442,0,6.69E-18,0,0.032258065,0.230231517,0,0.185238869,0.857142857,0.714285714,0.639593909,0.383572232,0.170163486,0.088093747,0,0.186785949,0.000897635,0.015959772,0.106227024,0.066032202,0,1.08E-17,0,0.040816327,0.386272768,0,0.169080928,0.855172414,0.779220779,0.605960265,0.382215993,0.262266784,0.133349278,0,0.178928958,0.000876755,0.022559273,0.156340818,0.07231649,0,0,0,0.037037037,0.388310818,0.066666667,0.170007026,0.810344828,0.751879699,0.597690941,0.340178426,0.267221491,0.130502376,0,0.177498644,0.000861399,0.023567846,0.16899589,0.071540768,0,0.000688779,0,0.051724138,0.361386652,0.051282051,0.193982763,0.811518325,0.755517827,0.58008982,0.34645702,0.304865917,0.170625786,0,0.134449358,0.007733589,0.025245212,0.217582381,0.12027818,0,0.00067254,0,0.046153846,0.436135674,0.043478261,0.63,0.63,0.633663366,0,0.64,0,0.744186047,0,0.025641026,0.151515152,0,0.844444444,0.316455696,0.214285714,0.633663366,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
574,AS14.20,24-04-14,0.065178161,0.45,0.507692308,7,0.013462644,0.023396442,0.000447191,0,0,0,0.087206281,0.002755756,0,0,0,0,0.032258065,0.040839209,0,0.589285714,0.5,0.065178161,0.45,0.507692308,0.013462644,0.023396442,0.000447191,0,1.75E-17,0.087206281,0.002755756,0,0,0,0,0.032258065,0.040839209,0,0.092865996,0.495238095,0.488095238,0.593908629,0.013373278,0.020644373,0.000693955,0,2.07E-17,0,0.072139716,0.0055067,0,3.61E-17,0,0,0.020408163,0.037863279,0.041666667,0.066291923,0.531034483,0.484848485,0.562913907,0.013009344,0.017003617,0.000670035,0,5.16E-17,0,0.066276071,0.005448169,0,0,0,0,0.018518519,0.026063278,0.233333333,0.080364559,0.522988506,0.473684211,0.563055062,0.01500336,0.01968656,0.000941258,0,3.54E-17,0,0.04897515,0.040666437,0,0,0,0,0.017241379,0.031325499,0.205128205,0.14285759,0.486910995,0.463497453,0.568862275,0.021287208,0.022453662,0.000887591,0,2.68E-17,0,0.062657862,0.036245973,0,0,0,0,0.030769231,0.036611809,0.173913043,0.54,0.54,0.544554455,0,0.55,0,0.639534884,0,0.025641026,0.454545455,0,0.466666667,0.696202532,0,0.544554455,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
575,AS14.07,24-04-14,0.27904328,0.35,0.507692308,5.6,0.011077481,0.171767707,0,0,0,0,0.038473169,0.007139893,0,0,0.000444272,0,0.096774194,0.087659535,0.058823529,0.589285714,0.5,0.27904328,0.35,0.507692308,0.011077481,0.171767707,1.27E-17,0,0,0.038473169,0.007139893,0,0,0.000444272,0,0.096774194,0.087659535,0.058823529,0.237965331,0.39047619,0.428571429,0.350253807,0.046170211,0.34084114,0.012178744,0,0,0,0.058889556,0.053532489,0.007091933,0.133283676,0.000393094,0,0.163265306,0.315219769,0.041666667,0.236105173,0.434482759,0.493506494,0.377483444,0.069785542,0.348290478,0.051069986,0,0,0,0.074547414,0.056851126,0.007091933,0.122194,0.000308799,0,0.148148148,0.299803575,0.1,0.20484099,0.390804598,0.481203008,0.371225577,0.083785455,0.374930417,0.101403863,0,0,0,0.064964259,0.143087867,0.068843626,0.134873232,0.000229517,0,0.137931034,0.372046332,0.076923077,0.207732615,0.240837696,0.307300509,0.200598802,0.085277428,0.371106382,0.095913585,0,0,0,0.058041671,0.150755861,0.060170749,0.154457919,0.000224105,0,0.123076923,0.409150007,0.065217391,0.38,0.38,0.03960396,0.75,0.08,1,0,0.454545455,0.012820513,0.606060606,0.090909091,0.111111111,0.341772152,0.142857143,0.386138614,0,3.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
576,AS14.28,24-04-14,0.210416743,0.45,0.753846154,8,0.076601017,0.172752032,0.011619459,0,0.006360484,0,0.012108946,0.096457134,0,0,0.79734996,0.355824024,0,0.312392642,0,0.589285714,0.5,0.210416743,0.45,0.753846154,0.076601017,0.172752032,0.011619459,2.69E-17,0.006360484,0.012108946,0.096457134,0,0,0.79734996,0.355824024,0,0.312392642,0,0.218475096,0.59047619,0.75,0.695431472,0.186394328,0.199165443,0.013804936,0.019984926,0.012841472,0,0.018954159,0.175305439,0.01475262,0.005199519,0.705498412,0.481679655,0,0.434604836,0.041666667,0.270427035,0.522413793,0.805194805,0.685430464,0.370019311,0.232471905,0.050974301,0.01727519,0.015604037,0,0.025309761,0.24784591,0.030958741,0.004766901,0.560473525,0.552172014,0,0.527122701,0.033333333,0.237211985,0.477011494,0.77443609,0.693605684,0.349021328,0.202113745,0.048202155,0.015603554,0.020149909,0,0.023679207,0.292317311,0.044405987,0.016421973,0.47526756,0.571910962,0,0.512502177,0.025641026,0.210148045,0.445026178,0.775891341,0.687874251,0.363657459,0.183780911,0.051223004,0.01478772,0.026352873,0,0.025707288,0.315167031,0.038811749,0.016045181,0.638759247,0.513321346,0,0.522057689,0.02173913,0.43,0.43,0.435643564,0,0.44,0,0.069767442,0.181818182,0.064102564,0.181818182,0.018181818,0.288888889,0,0.285714286,0.435643564,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
577,AS14.09,24-04-14,0.074240566,0.55,0.692307692,7.2,0.000580103,0.014623422,0.011757726,0,0,0,0.001634256,0,0.00038149,0,0,0.013713526,0.161290323,0.021098077,0,0.589285714,0.5,0.074240566,0.55,0.692307692,0.000580103,0.014623422,0.011757726,0,1.09E-18,0.001634256,0,0.00038149,0,0,0.013713526,0.161290323,0.021098077,0,0.082856803,0.552380952,0.595238095,0.546531303,0.02024415,0.0320916,0.040029119,0.029833298,1.04E-18,1.54E-19,0.00570474,0.000933179,0.000350968,0.009774334,0,0.013172533,0.142857143,0.077752455,0.083333333,0.10602143,0.551724138,0.614718615,0.545253863,0.038919592,0.047118471,0.072630542,0.025788232,9.92E-19,1.50E-19,0.005241048,0.001791817,0.000350968,0.008961075,0,0.012145993,0.407407407,0.091421173,0.066666667,0.085385813,0.436781609,0.552631579,0.500888099,0.03576173,0.037722061,0.079056423,0.034032213,9.84E-19,1.47E-19,0.005718195,0.001790321,0.000339367,0.03805696,0.000504571,0.010747452,0.413793103,0.089011971,0.051282051,0.088947355,0.439790576,0.499151104,0.455838323,0.035559496,0.038001031,0.078870533,0.032252833,7.45E-19,1.43E-19,0.005014929,0.009324172,0.004817174,0.037183766,0.000492674,0.009646426,0.369230769,0.084640667,0.043478261,0.59,0.59,0.594059406,0,0.6,0,0.093023256,0.181818182,0.012820513,0.454545455,0,0.333333333,0.063291139,0.214285714,0.594059406,0,7.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
578,AS14.32,24-04-14,0.109503118,0.5,0.538461538,8,0.031291882,0.134546347,0.011496246,0,0,0,0.006061854,0.003735524,0.002300506,0,0,0,0.290322581,0.136482175,0,0.589285714,0.5,0.109503118,0.5,0.538461538,0.031291882,0.134546347,0.011496246,0,0,0.006061854,0.003735524,0.002300506,0,0,0,0.290322581,0.136482175,0,0.177959866,0.542857143,0.446428571,0.695431472,0.052762246,0.141078963,0.030525663,0,0,0,0.058178914,0.007250934,0.017758092,0,0,0,0.244897959,0.222056035,0.041666667,0.218319115,0.565517241,0.454545455,0.701986755,0.067367955,0.180698953,0.04709955,0,0,0,0.053450028,0.026700115,0.032515247,0,0,0,0.277777778,0.250556493,0.033333333,0.174943074,0.38362069,0.328947368,0.644760213,0.062770339,0.207645229,0.0502499,0,0,0,0.043594432,0.026677819,0.031440459,0,0,0,0.275862069,0.267690114,0.025641026,0.169109391,0.391361257,0.271646859,0.625748503,0.065375337,0.214045865,0.052045555,0,0,0,0.038883472,0.023524657,0.02747961,0,0,0,0.246153846,0.269076459,0.02173913,0.65,0.65,0.653465347,0,0.66,0,0.76744186,0,0.846153846,0,0.018181818,0.222222222,0,0.785714286,0.653465347,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
